NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:21:35	5875.51308546
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
102	0.84167	-7.646628	-10.207582	600.907909	10.512075	38.572650	-1.078433	-64.190618	17.493654	0.000000	
103	0.85000	-7.644930	-9.825600	600.908236	10.605194	38.599019	-1.095496	-64.234465	17.648608	0.000000	
104	0.85833	-7.439412	-10.267028	600.907516	10.584049	38.629585	-1.020516	-64.285409	17.613441	0.000000	
105	0.86667	-7.463001	-9.604221	600.904855	10.521401	38.625457	-1.057437	-64.278823	17.509262	0.000000	
106	0.87500	-7.212483	-9.691552	600.901378	10.495695	38.643310	-1.071145	-64.308905	17.466584	0.000000	
107	0.88333	-7.264350	-10.234713	600.903215	10.484912	38.628880	-1.098879	-64.284695	17.448587	0.000000	
108	0.89167	-6.938796	-9.574996	600.895972	10.447016	38.627515	-1.041819	-64.283198	17.385732	0.000000	
109	0.90000	-7.139712	-9.469770	600.898573	10.381622	38.650906	-1.083522	-64.321847	17.276829	0.000000	
110	0.90833	-7.497816	-9.697122	600.903285	10.312948	38.618021	-1.085868	-64.266617	17.162410	0.000000	
111	0.91667	-6.975975	-10.077250	600.897000	10.395136	38.605670	-1.042880	-64.246734	17.299363	0.000000	
112	0.92500	-6.893290	-9.650491	600.892602	10.323421	38.578659	-1.091840	-64.202253	17.180144	0.000000	
113	0.93333	-7.280458	-9.653489	600.897173	10.247655	38.548657	-1.078288	-64.151837	17.053925	0.000000	
114	0.94167	-7.153668	-9.565104	600.895961	10.272141	38.563560	-1.013164	-64.176768	17.094707	0.000000	
115	0.95000	-7.402438	-9.432985	600.896360	10.241190	38.482216	-1.091034	-64.041352	17.043189	0.000000	
116	0.95833	-7.725331	-9.990996	600.902196	10.305470	38.428807	-1.104975	-63.951850	17.149996	0.000000	
117	0.96667	-7.520257	-10.288018	600.902362	10.332916	38.495798	-1.059532	-64.063316	17.195665	0.000000	
118	0.97500	-7.854001	-9.935042	600.903604	10.242142	38.428770	-1.074580	-63.951638	17.044568	0.000000	
119	0.98333	-7.575186	-9.489463	600.900041	10.352074	38.467994	-1.070769	-64.017293	17.227614	0.000000	
120	0.99167	-7.914090	-9.528617	600.903422	10.314759	38.414453	-1.098649	-63.927833	17.165419	0.000000	
121	1.00000	-7.689246	-9.545889	600.901348	10.287324	38.478825	-1.126910	-64.035178	17.119822	0.000000	
122	1.00833	-7.613205	-9.609750	600.900496	10.385936	38.439073	-1.074759	-63.969115	17.283953	0.000000	
123	1.01667	-7.748737	-8.993922	600.901632	10.495705	38.441322	-1.105475	-63.972737	17.466593	0.000000	
124	1.02500	-8.040196	-9.226894	600.907337	10.441297	38.467779	-1.076066	-64.016158	17.375886	0.000000	
125	1.03333	-8.264421	-9.301674	600.912342	10.477437	38.500078	-1.079199	-64.069376	17.435883	0.000000	
126	1.04167	-8.230933	-9.620679	600.915184	10.495004	38.574270	-1.065861	-64.192537	17.465034	0.000000	
127	1.05000	-8.198502	-9.249670	600.915414	10.481391	38.647490	-1.074206	-64.314359	17.442373	0.000000	
128	1.05833	-8.360198	-9.927170	600.921320	10.342641	38.731049	-1.039612	-64.452779	17.211307	0.000000	
129	1.06667	-8.400340	-9.906499	600.923267	10.341986	38.788293	-1.079954	-64.547831	17.210161	0.000000	
130	1.07500	-8.620542	-9.160389	600.924249	10.140195	38.847967	-1.057771	-64.647028	16.874331	0.000000	
131	1.08333	-7.946160	-8.915894	600.914817	10.059448	38.941018	-1.050311	-64.802892	16.740222	0.000000	
132	1.09167	-8.836683	-9.221291	600.930206	10.047373	38.973765	-1.108787	-64.855726	16.719700	0.000000	
133	1.10000	-8.681175	-9.274120	600.929574	10.031384	39.035467	-1.102575	-64.958472	16.693111	0.000000	
134	1.10833	-8.881075	-9.062238	600.930923	9.908798	39.040480	-1.114536	-64.966669	16.489080	0.000000	
135	1.11667	-8.985444	-8.896075	600.932554	9.898230	39.056921	-1.089484	-64.993851	16.471450	0.000000	
136	1.12500	-9.164525	-8.718302	600.936377	9.870745	39.121734	-1.090626	-65.101291	16.425608	0.000000	
137	1.13333	-9.259276	-8.925878	600.940653	9.841268	39.209068	-1.101366	-65.246156	16.376439	0.000000	
138	1.14167	-9.484736	-9.091756	600.947263	9.821754	39.274967	-0.957712	-65.355098	16.343786	0.000000	
139	1.15000	-9.536742	-9.057197	600.949962	9.850328	39.367840	-1.112637	-65.509348	16.391262	0.000000	
140	1.15833	-9.562453	-9.147187	600.954843	9.822676	39.521165	-1.097107	-65.763951	16.345115	0.000000	
141	1.16667	-8.964703	-8.924986	600.948203	9.745695	39.662634	-1.072353	-66.000088	16.217196	0.000000	
142	1.17500	-9.640131	-9.166981	600.959949	9.643104	39.717456	-1.101076	-66.090022	16.046167	0.000000	
143	1.18333	-9.005937	-8.882392	600.954484	9.607746	39.916172	-1.091871	-66.421290	15.987478	0.000000	
144	1.19167	-8.869879	-9.456964	600.957530	9.744510	39.997286	-1.136190	-66.555927	16.214972	0.000000	
145	1.20000	-8.666901	-9.089737	600.957423	9.666769	40.176318	-1.155626	-66.853852	16.085615	0.000000	
146	1.20833	-8.818257	-8.357163	600.959332	9.633094	40.253894	-1.163393	-66.982726	16.029527	0.000000	
147	1.21667	-8.436286	-8.250949	600.955307	9.647141	40.325078	-1.141150	-67.101625	16.053009	0.000000	
148	1.22500	-8.680086	-8.791531	600.962809	9.721773	40.363448	-1.114253	-67.164636	16.176996	0.000000	
149	1.23333	-8.700202	-9.404145	600.966867	9.713459	40.442665	-1.173935	-67.295998	16.163052	0.000000	
150	1.24167	-8.142830	-9.589067	600.961957	9.854871	40.497406	-1.121560	-67.387636	16.398493	0.000000	
151	1.25000	-8.266523	-9.235569	600.962139	9.728466	40.527068	-1.165361	-67.436974	16.188152	0.000000	
152	1.25833	-8.189824	-9.900784	600.964799	9.772038	40.564596	-1.118988	-67.499121	16.260583	0.000000	
153	1.26667	-8.051356	-10.059069	600.965549	9.767445	40.648665	-1.106751	-67.638927	16.252919	0.000000	
154	1.27500	-8.383677	-9.692029	600.969573	9.742654	40.658396	-1.118568	-67.654666	16.211559	0.000000	
155	1.28333	-8.867455	-9.512881	600.976644	9.665812	40.693447	-1.152697	-67.712194	16.083508	0.000000	
156	1.29167	-8.626671	-9.480085	600.975461	9.601775	40.813726	-1.170946	-67.912466	15.976983	0.000000	
157	1.30000	-8.981807	-9.547074	600.983778	9.589814	40.904167	-1.158338	-68.062016	15.956860	0.000000	
158	1.30833	-8.807183	-9.609762	600.981575	9.451254	40.976803	-1.222256	-68.183127	15.726363	0.000000	
159	1.31667	-9.348879	-9.459991	600.988246	9.241983	40.994822	-1.194555	-68.212352	15.377977	0.000000	
160	1.32500	-9.459433	-9.337715	600.988906	9.041515	41.042236	-1.210011	-68.291170	15.044395	0.000000	
161	1.33333	-9.436785	-9.221694	600.987461	8.967081	41.036867	-1.184896	-68.282402	14.920579	0.000000	
162	1.34167	-9.568009	-9.537755	600.989396	8.913631	41.023645	-1.221508	-68.260181	14.831594	0.000000	
163	1.35000	-9.914141	-9.090552	600.992012	8.719186	41.042194	-1.229181	-68.290748	14.507990	0.000000	
164	1.35833	-10.150543	-9.053689	600.997909	8.802430	41.082099	-1.169398	-68.356476	14.646357	0.000000	
165	1.36667	-9.820620	-9.704636	600.994229	8.724757	41.108830	-1.262230	-68.401372	14.517206	0.000000	
